price;dist;season;rating;size;rooms;area;max_guests;bathrooms;close_to_beach
5709.66;14.76;Spring;4.7;80;1;City bowl;3;3;Yes
6951.26;15.47;Summer;4.81;64;2;Atlantic seaboard;4;2;No
4519.7;12.45;Summer;3.8;62;2;Southern suburbs;3;2;Yes
9037.86;15.12;Summer;4.51;69;1;City bowl;3;2;Yes
9659.18;19.13;Spring;3.03;66;2;Southern suburbs;4;1;Yes
4501.45;11.07;Spring;4.45;57;2;City bowl;4;1;Yes
8968.93;15.25;Winter;5.47;78;2;Atlantic seaboard;4;2;No
4791.6;18.66;Summer;4.79;80;1;Bloubergstrand region;3;2;Yes
6195.29;17.23;Summer;3.21;76;2;Southern suburbs;3;2;No
9883.45;15.55;Summer;4.27;76;1;City bowl;3;2;Yes
5074.04;16.38;Autumn;4.77;77;2;City bowl;4;2;No
8735.19;12.14;Summer;2.94;63;3;Southern suburbs;6;3;Yes
7037.08;10.66;Summer;4.17;61;1;City bowl;3;1;Yes
7692.96;7.92;Summer;4.46;65;2;City bowl;3;2;Yes
4223.7;17.82;Autumn;5.59;69;3;City bowl;6;2;Yes
4236.07;13.22;Autumn;3.85;79;2;Bloubergstrand region;4;1;Yes
5418.16;15.94;Summer;4.75;62;3;City bowl;6;2;Yes
5622.92;14.83;Autumn;3.47;66;1;Bloubergstrand region;3;1;No
5348.55;11.24;Summer;5.71;63;2;City bowl;4;2;Yes
4360.8;12.22;Summer;4.02;65;2;Southern suburbs;4;2;No
5079.71;19.28;Summer;5.68;82;3;Atlantic seaboard;5;2;No
5892.67;18.51;Summer;4.05;79;3;Bloubergstrand region;5;1;No
4440.97;15.77;Spring;4.61;74;3;City bowl;5;3;Yes
4596.8;8.54;Summer;3.94;70;2;City bowl;4;3;No
6150.62;16.28;Autumn;4.78;74;2;Atlantic seaboard;3;2;Yes
4893.24;8.57;Summer;4.01;71;1;Atlantic seaboard;2;1;No
3794.13;15.64;Winter;3.66;62;2;Southern suburbs;3;2;Yes
5875.7;11.63;Summer;3.99;71;2;City bowl;4;2;No
8015.61;13.12;Winter;5.01;81;4;Atlantic seaboard;5;4;No
5517.01;11.51;Autumn;3.99;68;1;Southern suburbs;3;3;No
5573.57;14.79;Autumn;3.34;57;3;City bowl;6;2;Yes
4130.09;14.56;Winter;3.86;75;2;Southern suburbs;4;2;No
6122.5;15.92;Spring;4.21;66;2;City bowl;4;2;Yes
4751.96;20.8;Summer;4.54;80;2;City bowl;4;2;No
5734;18.69;Spring;4.63;85;3;Atlantic seaboard;6;3;No
6583.07;20.02;Summer;4.75;63;2;City bowl;4;3;Yes
5423.05;14.45;Summer;3.65;54;1;City bowl;3;3;Yes
5701.1;14.5;Summer;3.74;72;2;Southern suburbs;2;2;No
8050.71;17.83;Summer;4.81;67;1;Atlantic seaboard;3;2;No
5972.61;19.64;Summer;4.96;80;1;City bowl;3;2;No
7810.27;9.1;Summer;4.13;60;1;Atlantic seaboard;2;1;No
6543.73;12.07;Summer;5.79;80;2;Southern suburbs;3;2;No
7332.62;17.83;Spring;4.07;77;2;Southern suburbs;4;2;Yes
5647.7;18.9;Winter;4.18;62;1;Atlantic seaboard;3;3;Yes
8089.01;10.19;Summer;5.93;80;2;City bowl;4;3;No
3908.49;17.64;Autumn;4.88;83;1;Southern suburbs;3;2;No
3984.76;13.07;Summer;3.99;75;3;Southern suburbs;6;3;Yes
6417.53;18.27;Autumn;5.33;64;3;City bowl;4;2;No
5886.02;14.61;Summer;2.09;59;2;City bowl;2;1;Yes
7220.3;15.57;Autumn;3.72;76;1;City bowl;3;2;No
7281.85;20.85;Summer;4.38;70;2;Atlantic seaboard;4;2;Yes
4492.65;21.86;Summer;3.49;72;2;Atlantic seaboard;4;2;No
6389.15;12.33;Summer;3.58;71;3;Atlantic seaboard;6;2;No
7085.53;19.66;Summer;5.01;76;3;Atlantic seaboard;6;1;Yes
7947.14;19.18;Autumn;3.52;71;1;Southern suburbs;3;2;Yes
5959.51;12.23;Winter;4.2;61;2;City bowl;3;2;Yes
5691.93;11.23;Summer;2.62;70;3;Southern suburbs;5;3;Yes
4271.66;19.32;Summer;5.01;74;2;Southern suburbs;4;2;Yes
5433.9;15.87;Spring;4.52;66;3;Atlantic seaboard;5;2;Yes
3989.76;5.32;Spring;3.68;70;2;City bowl;4;2;No
4426.62;16.2;Autumn;4.7;82;2;City bowl;4;3;Yes
4816.75;17.99;Summer;4.54;69;3;City bowl;6;2;Yes
6171.38;19.62;Summer;4.38;80;2;City bowl;4;3;Yes
8566.49;11.72;Summer;5.18;75;2;City bowl;4;3;No
5144.95;13.56;Autumn;4.57;57;2;City bowl;4;1;Yes
4546.53;14.49;Summer;4.49;70;2;Atlantic seaboard;2;2;No
4776.9;19;Summer;4.95;73;1;Atlantic seaboard;3;2;No
6348.99;16.96;Autumn;5.45;66;2;City bowl;4;3;No
3688.44;14.48;Autumn;5.08;69;2;Bloubergstrand region;3;2;Yes
5478.59;11.02;Autumn;3.82;61;1;Atlantic seaboard;3;2;Yes
4322.71;14.78;Summer;3.76;65;3;Southern suburbs;6;2;No
5250.55;7.7;Summer;3.69;76;1;City bowl;3;2;Yes
4888.87;14.94;Summer;4.66;72;2;City bowl;4;3;No
6433.57;12.45;Autumn;4.74;71;2;City bowl;4;2;No
5986.68;13.15;Spring;4.07;63;2;City bowl;4;2;No
5248.18;12.79;Autumn;3.9;59;3;City bowl;4;2;Yes
4818.11;12.42;Autumn;3.49;61;3;Bloubergstrand region;6;2;No
4678.32;13.83;Summer;3.96;58;3;Atlantic seaboard;6;2;No
5036.91;11.05;Summer;3.6;67;3;Southern suburbs;6;3;No
3865.01;14.6;Summer;4.67;77;1;Southern suburbs;3;2;No
5810.25;16.19;Spring;3.89;72;3;Southern suburbs;6;2;No
5149.41;19.57;Autumn;5.08;78;1;City bowl;3;2;No
5491.82;18.2;Summer;4.79;78;2;Bloubergstrand region;4;2;No
5962.63;11.07;Spring;4.66;74;2;Atlantic seaboard;4;2;No
5730.51;11.82;Summer;3.68;66;3;City bowl;4;3;No
10849.11;10.06;Spring;3.26;83;4;Southern suburbs;8;2;Yes
4165.57;11.21;Summer;5.82;67;3;Bloubergstrand region;6;3;Yes
6698.43;13.37;Spring;3.7;62;2;City bowl;4;2;No
7246.13;14.12;Autumn;2.98;73;3;Bloubergstrand region;3;1;No
9712.77;16.74;Spring;5.2;76;3;Southern suburbs;6;3;No
7331.64;9.47;Autumn;5.72;80;2;Atlantic seaboard;2;3;Yes
5618.21;14.6;Autumn;3.61;67;2;City bowl;4;3;Yes
4324.95;14.71;Autumn;4.15;75;2;City bowl;4;3;No
7281.72;9.4;Summer;4.51;60;1;Southern suburbs;3;2;Yes
4645.63;14.14;Summer;4.46;73;2;City bowl;4;2;Yes
4986.45;6.13;Summer;4.77;70;2;City bowl;4;3;Yes
8075.96;15.68;Summer;4.89;64;2;Bloubergstrand region;4;3;No
5784.13;11.22;Summer;3.98;65;2;City bowl;4;2;Yes
6252.05;19.38;Autumn;5.14;75;2;Southern suburbs;4;1;Yes
5355.1;13.68;Summer;3.88;67;1;Southern suburbs;1;2;Yes
4874.06;12.76;Spring;3.91;74;1;Southern suburbs;3;1;Yes
4678.32;12.9;Autumn;4.88;74;2;Bloubergstrand region;4;2;Yes
3269.47;11.73;Winter;3.85;55;1;City bowl;3;1;No
6455;19.36;Summer;4.59;74;1;Southern suburbs;3;1;No
4817.75;15.83;Spring;5.37;77;3;City bowl;6;3;No
4635.72;11.64;Summer;4.66;82;2;City bowl;3;2;No
9836.81;17.38;Spring;4.96;74;2;Bloubergstrand region;4;2;No
6324.39;11.48;Spring;5.03;55;1;Bloubergstrand region;3;1;No
8137.17;12.45;Summer;5.61;75;2;Bloubergstrand region;3;3;No
7822.04;9.59;Summer;3.99;61;1;Atlantic seaboard;2;1;Yes
5552.05;9.41;Autumn;4.11;73;3;Bloubergstrand region;6;3;No
4335.69;14.13;Summer;4.46;71;2;Southern suburbs;4;3;No
6137.24;18.16;Autumn;5.45;68;1;City bowl;3;2;No
4644.45;14.66;Autumn;3.64;66;3;Atlantic seaboard;6;2;Yes
5184.07;15.88;Winter;4.38;81;2;Bloubergstrand region;4;3;Yes
9294.47;11.34;Summer;4.43;72;2;Atlantic seaboard;4;3;Yes
5901.21;14.85;Autumn;4.19;71;2;City bowl;4;1;No
4869.4;17.88;Summer;3.78;68;2;City bowl;4;2;No
7092.32;14.64;Autumn;4.23;76;2;Atlantic seaboard;4;2;No
5089.35;18.16;Spring;5.26;68;3;Atlantic seaboard;6;3;No
5088.46;19.97;Summer;4.5;67;2;Atlantic seaboard;4;3;No
5914.07;15.69;Winter;3.83;81;2;Southern suburbs;4;2;No
6748.69;20.14;Autumn;4.1;80;2;Southern suburbs;4;2;Yes
7086.4;19.45;Summer;4.91;76;2;Atlantic seaboard;4;3;Yes
4214.86;22.42;Summer;4.07;71;2;Atlantic seaboard;4;2;No
3920.99;19.38;Autumn;3.04;75;1;City bowl;3;2;No
3758.68;16.21;Summer;4.81;71;1;Bloubergstrand region;3;1;Yes
8317.22;13.4;Autumn;5.41;64;2;Bloubergstrand region;3;2;No
7381.76;20.32;Autumn;5.13;74;2;Bloubergstrand region;4;2;Yes
5993.42;8.87;Winter;4.14;60;1;Bloubergstrand region;3;2;No
3960.89;13.63;Autumn;4.59;71;1;Atlantic seaboard;3;2;Yes
5337.85;16.1;Spring;3.4;64;2;Southern suburbs;4;2;No
5442.18;16.21;Spring;4.24;71;3;Atlantic seaboard;5;3;Yes
4651.43;8.66;Winter;4.43;78;3;Atlantic seaboard;6;2;No
5485.86;16.31;Autumn;4.24;73;2;Bloubergstrand region;3;2;No
5826.5;15.02;Autumn;4.57;66;2;City bowl;4;3;Yes
5547.1;17.62;Summer;3.64;67;1;City bowl;3;2;No
8414.29;15.31;Summer;5.2;76;3;Atlantic seaboard;6;3;Yes
7877.89;12.06;Summer;4.07;63;1;Atlantic seaboard;3;3;Yes
7565.79;20.59;Summer;4.18;67;2;Atlantic seaboard;3;2;No
5479.56;12.72;Summer;3.74;64;3;Atlantic seaboard;4;2;No
4770.57;14.14;Autumn;5.9;85;3;Bloubergstrand region;6;2;Yes
7901.29;11.34;Summer;4.59;64;2;Atlantic seaboard;4;2;No
7289.5;8.5;Summer;4.2;70;2;Southern suburbs;4;2;No
6301.22;10.47;Autumn;3.88;78;1;Atlantic seaboard;1;1;No
4967.31;9.13;Summer;4.03;60;2;City bowl;3;2;No
4481.17;10.34;Summer;4.82;64;2;Bloubergstrand region;4;2;Yes
4095.35;19.04;Summer;4.7;75;1;Atlantic seaboard;3;1;No
5840.86;16.48;Summer;4.01;70;2;Bloubergstrand region;4;1;No
4510.84;12.14;Summer;4.37;71;2;Atlantic seaboard;4;2;No
4544.14;18.64;Summer;4.38;83;2;City bowl;4;3;No
5319.31;19.79;Summer;5.84;71;3;Bloubergstrand region;6;3;Yes
6653.03;17.13;Summer;4.47;60;2;Atlantic seaboard;4;2;No
4507.44;15.07;Autumn;4.61;65;1;City bowl;3;2;No
5800.72;14.72;Summer;3.34;52;2;City bowl;2;1;No
7606.37;15.26;Winter;4.78;79;3;City bowl;6;2;No
5867.09;16.71;Spring;3.76;68;1;Atlantic seaboard;3;1;No
6396.42;14.35;Autumn;4.69;78;3;Bloubergstrand region;6;2;No
4336.32;10.52;Winter;4.17;83;1;Southern suburbs;3;1;Yes
5046.23;9.48;Summer;5.25;82;3;Southern suburbs;6;2;Yes
6251.55;17.38;Summer;4.73;82;3;City bowl;3;1;No
7416.74;12.33;Winter;4.78;67;3;Atlantic seaboard;5;3;Yes
3493.96;9.79;Summer;4.17;63;3;City bowl;4;2;Yes
4579.23;16.2;Autumn;4.35;58;2;Atlantic seaboard;3;2;Yes
5531.32;18.92;Spring;5.29;78;2;Southern suburbs;4;2;Yes
3640.85;16.36;Summer;4.8;76;2;City bowl;4;2;No
4212.98;11.2;Winter;3.89;66;1;Bloubergstrand region;3;1;Yes
6696.1;18.91;Spring;5.02;77;2;Atlantic seaboard;4;3;No
6691.22;11.7;Summer;4.15;54;1;Atlantic seaboard;1;1;No
5072.47;16.77;Autumn;5.17;86;2;Southern suburbs;4;2;No
4700.05;13.52;Winter;3.56;80;2;Bloubergstrand region;4;2;No
5210.19;14.73;Summer;4.73;59;1;Bloubergstrand region;3;1;No
6338.5;4.16;Spring;4.47;60;3;Southern suburbs;3;1;No
5006.41;13.7;Summer;4.13;66;2;Bloubergstrand region;4;2;No
6337.3;16.4;Summer;4.36;76;2;Atlantic seaboard;4;2;No
5370.4;16.46;Summer;4.05;73;2;City bowl;4;3;Yes
5013.43;15.56;Winter;4.14;78;2;City bowl;4;1;No
6493.59;14.33;Summer;3.95;71;3;Southern suburbs;6;3;No
5237.32;16.96;Summer;3.29;64;1;Atlantic seaboard;3;2;No
4984.82;14.41;Autumn;4.06;62;2;City bowl;4;1;No
6855.45;18.44;Summer;5.93;77;2;Bloubergstrand region;3;3;No
4791.64;18.15;Autumn;4.64;95;4;Southern suburbs;8;2;No
6278.65;13.77;Spring;4.46;72;3;Southern suburbs;6;2;No
8341.39;18.07;Summer;5.05;73;3;Bloubergstrand region;5;3;No
5179.15;9.6;Summer;4.28;61;3;Southern suburbs;5;3;Yes
5976.69;20.39;Summer;4.56;64;2;Southern suburbs;2;2;Yes
7631.08;18.2;Summer;5.24;79;3;City bowl;4;3;No
5955.43;19.85;Winter;5.2;80;1;Atlantic seaboard;3;2;No
5638.19;9.89;Autumn;4.41;75;2;City bowl;4;3;Yes
6719.88;18.16;Spring;3.37;68;2;Southern suburbs;4;2;Yes
4539.43;12.54;Summer;4.48;77;1;Atlantic seaboard;2;2;Yes
6188.23;19.04;Summer;4.43;76;2;Atlantic seaboard;4;2;No
4717.01;13;Winter;4.2;68;2;Southern suburbs;4;2;No
7433.66;13.51;Summer;3.79;67;3;Bloubergstrand region;5;3;Yes
5443.74;17.75;Autumn;4.22;62;3;City bowl;5;2;No
3619.33;17.37;Spring;5.65;70;2;City bowl;4;2;Yes
5240.93;17.48;Spring;5.39;65;1;Bloubergstrand region;3;1;No
5111.09;16.59;Spring;4.29;76;2;Bloubergstrand region;4;2;Yes
7483.81;15.26;Summer;4.66;64;2;Bloubergstrand region;4;2;No
6810.82;16.28;Summer;5.46;81;3;City bowl;6;2;Yes
5678.62;18.07;Summer;4;63;2;Atlantic seaboard;4;2;Yes
4598.2;11.89;Summer;5.13;78;2;City bowl;4;2;Yes
4994.85;16.29;Winter;3.93;64;2;Bloubergstrand region;4;1;Yes
4366.14;16.15;Summer;4.54;64;2;Bloubergstrand region;4;1;No
5685.22;17.76;Autumn;5.52;80;2;City bowl;4;3;Yes
4665.17;9.02;Summer;4.09;72;2;Bloubergstrand region;2;2;No
5871.84;16.91;Summer;4.64;72;2;Bloubergstrand region;4;3;No
4434.05;15.92;Summer;4.45;68;2;Bloubergstrand region;3;2;No
6887.02;15.34;Summer;4.31;68;2;Atlantic seaboard;4;2;No
4230.07;15.07;Summer;3.34;65;3;Bloubergstrand region;6;2;No
4650.07;20.89;Summer;3.26;76;1;Bloubergstrand region;3;1;No
5693.58;14.46;Summer;4.47;79;2;Atlantic seaboard;3;3;Yes
6630.95;12.9;Summer;4.59;56;2;Southern suburbs;4;2;No
3418.75;17.25;Autumn;4.58;81;3;Atlantic seaboard;3;2;Yes
7634.38;14.75;Summer;5.14;65;2;Atlantic seaboard;4;2;Yes
3628.92;12.86;Winter;4.87;76;3;City bowl;5;1;No
6686.38;16.99;Spring;4.57;69;2;Atlantic seaboard;4;3;No
6182.39;11.36;Spring;2.97;64;3;Atlantic seaboard;4;2;Yes
6862.92;11.09;Summer;4.05;68;2;Bloubergstrand region;4;2;Yes
6881.74;16.14;Autumn;4.45;64;2;Atlantic seaboard;3;2;Yes
6268.11;13.97;Autumn;2.9;66;2;Atlantic seaboard;4;2;No
4175.59;13.19;Summer;3.75;68;3;Bloubergstrand region;5;3;Yes
4617.49;14.96;Summer;4.28;82;2;City bowl;4;3;Yes
5848.26;11.34;Autumn;4.56;74;3;Bloubergstrand region;6;3;Yes
5298.87;15.07;Summer;4.27;77;2;City bowl;4;2;No
3636.33;15.9;Autumn;3.64;72;1;City bowl;2;1;No
7669.19;12.67;Autumn;5.74;90;3;Atlantic seaboard;5;2;No
5340.89;14.18;Summer;3.63;64;1;Southern suburbs;3;2;No
7460.46;12;Summer;2.48;60;1;Southern suburbs;3;2;Yes
7028.04;21.53;Autumn;5.71;90;2;City bowl;4;2;No
4467.25;13.88;Summer;4.09;69;1;Atlantic seaboard;3;3;Yes
5316.4;11.82;Winter;3.87;68;3;Atlantic seaboard;6;2;Yes
6542.56;14.91;Spring;3.55;66;2;Southern suburbs;4;2;Yes
4578.61;13.99;Summer;4.67;71;2;Atlantic seaboard;4;2;Yes
4330.81;19.12;Summer;5.94;74;2;Atlantic seaboard;4;2;No
5164.05;13.75;Summer;4.34;68;1;Southern suburbs;3;1;No
8235.71;14.24;Spring;4;66;2;Bloubergstrand region;4;2;No
4954.03;10.91;Summer;4.68;74;1;Bloubergstrand region;3;1;No
4366.66;14.68;Spring;5;71;3;Bloubergstrand region;5;2;Yes
5997.95;19.66;Summer;5.77;77;2;Bloubergstrand region;4;2;Yes
5237.06;15.57;Summer;4.31;64;2;City bowl;4;2;Yes
7303.07;11.57;Summer;4.83;83;1;City bowl;3;1;No
6750.2;16.92;Summer;4.21;73;1;City bowl;1;1;No
9723.01;13.88;Summer;2.47;66;2;City bowl;4;2;No
6109.09;13.23;Winter;4.53;65;3;Atlantic seaboard;5;2;Yes
5122.68;15.02;Summer;4.27;60;2;Bloubergstrand region;4;2;Yes
4803.2;13.25;Summer;3.99;64;3;Southern suburbs;6;2;No
4336.7;15.15;Summer;4.93;77;1;Atlantic seaboard;3;1;No
4915.82;20.36;Summer;5.68;75;2;Atlantic seaboard;4;3;No
6690.61;17.85;Summer;4;64;3;Bloubergstrand region;3;2;Yes
4757.19;13.39;Spring;5.11;70;2;City bowl;4;2;No
4837.16;20.83;Spring;4.4;74;1;City bowl;3;1;No
5372.06;16.79;Spring;5.62;81;3;Bloubergstrand region;6;1;Yes
6274.21;10.99;Summer;3.23;62;2;City bowl;4;2;Yes
5222.87;11.9;Winter;5.24;70;2;City bowl;3;2;No
4410.78;20.32;Summer;4.26;69;2;City bowl;3;1;Yes
5754.34;11.72;Summer;5.07;57;2;Atlantic seaboard;3;1;No
7773.32;19.01;Spring;6.08;68;3;Southern suburbs;6;3;No
4530.63;15.82;Autumn;5.37;67;2;City bowl;4;2;No
5452.16;16.09;Spring;4.43;71;2;Bloubergstrand region;2;2;No
5616.58;9.33;Winter;3.87;70;3;Atlantic seaboard;4;2;No
6815.72;19.65;Summer;5.34;78;2;City bowl;4;2;No
6581.55;11.9;Summer;4.53;66;3;Southern suburbs;6;3;Yes
5025.78;17.39;Summer;4.52;65;1;Atlantic seaboard;3;2;No
7068.87;19.25;Summer;4.66;75;2;Atlantic seaboard;4;2;No
4047.55;12.86;Summer;4.49;63;2;Bloubergstrand region;4;3;Yes
9831.84;16.07;Autumn;3.92;72;3;Atlantic seaboard;6;3;Yes
5076.13;13.79;Autumn;4.82;83;3;Southern suburbs;4;3;No
5666.98;15.97;Summer;5.8;73;2;Atlantic seaboard;4;3;No
5513.88;17.01;Summer;4.79;69;3;City bowl;4;3;No
5275.13;15.57;Summer;1.96;62;2;Southern suburbs;2;2;Yes
8341.63;12.42;Autumn;4.88;66;2;Atlantic seaboard;4;2;No
5282.59;18.44;Autumn;4.72;81;1;Southern suburbs;3;2;Yes
8959.62;21.22;Winter;4.5;74;3;Bloubergstrand region;6;3;Yes
4777.92;11.09;Summer;4.25;62;2;Atlantic seaboard;4;1;No
6569.03;14.12;Autumn;5.11;69;2;Atlantic seaboard;4;1;No
5723.43;12.16;Summer;5.22;84;3;City bowl;5;3;Yes
6072.73;16.82;Spring;4.6;68;2;Atlantic seaboard;4;1;No
6108.02;6.7;Autumn;3.71;67;2;City bowl;4;3;No
4974.06;18.15;Spring;4.51;74;1;City bowl;3;1;No
6533.61;16.58;Summer;4.53;69;1;Atlantic seaboard;3;2;Yes
5836.43;16.95;Summer;3.74;60;2;City bowl;3;3;Yes
5228.04;14.26;Autumn;5.04;79;3;Southern suburbs;3;2;No
6884.82;19.92;Autumn;4.36;67;2;Atlantic seaboard;4;1;No
5279.11;12.44;Autumn;3.44;67;2;City bowl;4;2;Yes
6039.49;9.68;Spring;3.92;62;2;Bloubergstrand region;4;3;No
4616.19;11.51;Summer;3.26;72;1;City bowl;3;2;Yes
5576.4;15.6;Spring;3.27;64;2;Southern suburbs;4;2;No
6207.48;13.73;Spring;4.05;64;2;Southern suburbs;4;2;No
7586.26;13.86;Summer;5.11;82;2;Southern suburbs;4;3;Yes
5863.47;11.84;Spring;4.46;80;2;City bowl;4;1;Yes
4932.08;16.51;Summer;5.03;70;1;Atlantic seaboard;2;2;No
6591.14;15.24;Spring;4.1;74;2;Atlantic seaboard;4;2;No
5108.93;16.17;Spring;3.87;73;3;City bowl;6;2;Yes
7102.42;12.72;Summer;4.55;69;1;City bowl;3;2;No
6326.93;13.67;Spring;2.75;62;1;Atlantic seaboard;2;3;No
6013.71;20.64;Summer;4.29;72;2;Bloubergstrand region;4;2;Yes
6786.45;18.34;Autumn;4.69;71;3;Southern suburbs;6;3;No
4481.88;13.92;Winter;4.19;63;2;City bowl;4;2;Yes
4281.84;13.05;Autumn;4.16;67;2;Southern suburbs;4;2;Yes
7173.98;13.22;Summer;3.77;64;1;Atlantic seaboard;3;1;Yes
3775.29;19.67;Autumn;5.56;78;2;Bloubergstrand region;4;1;No
6189.74;18.01;Summer;4.97;74;2;Atlantic seaboard;4;2;No
4463.39;15.94;Autumn;5.43;71;2;Atlantic seaboard;4;3;Yes
5226.82;13.39;Spring;5.06;82;3;City bowl;5;2;No
5212.96;10.21;Autumn;3.65;71;1;City bowl;3;1;Yes
8209.81;11.66;Summer;3.34;63;3;Atlantic seaboard;6;1;Yes
4736.4;20.71;Summer;3.95;70;2;Southern suburbs;4;2;No
4981.5;17.78;Autumn;4.09;61;2;Bloubergstrand region;4;2;No
5760.81;13.92;Autumn;5.63;74;2;Bloubergstrand region;4;2;No
4951.46;18.67;Summer;4.49;64;2;City bowl;4;1;No
5861.55;15.57;Summer;3.25;66;2;Southern suburbs;3;1;No
5129.21;16.26;Winter;3.74;68;1;Atlantic seaboard;3;2;No
4496.68;20.43;Autumn;3.86;87;4;Bloubergstrand region;7;3;Yes
6831.2;14.56;Autumn;4.93;80;2;Atlantic seaboard;4;2;Yes
5919.36;18.12;Spring;4.8;81;3;Atlantic seaboard;6;3;Yes
5552.86;13.95;Summer;4.28;80;2;Bloubergstrand region;4;2;No
5735.51;17.14;Autumn;2.46;66;2;City bowl;4;2;No
5254.22;15.19;Spring;4.84;67;3;Atlantic seaboard;6;2;Yes
4365.28;15.04;Summer;4.87;69;2;Atlantic seaboard;4;2;No
4759.87;20.66;Winter;3.98;64;1;Bloubergstrand region;1;2;No
6442.23;20.81;Summer;3.94;71;1;Atlantic seaboard;3;1;No
3828.79;11.26;Summer;4.97;75;2;Bloubergstrand region;4;1;No
4341.3;19.16;Spring;4.59;80;2;City bowl;4;2;Yes
6205.43;15.76;Summer;4.41;76;1;Southern suburbs;3;3;No
6383.11;14.64;Summer;3.76;73;2;Atlantic seaboard;4;1;Yes
5264.99;15.4;Summer;4.06;71;1;City bowl;1;1;No
4320.93;17.1;Spring;4.95;79;2;Atlantic seaboard;4;2;Yes
4705.55;10.61;Summer;3.39;57;1;City bowl;3;1;No
6860.64;19.48;Summer;5.33;87;3;City bowl;5;2;Yes
5651.47;13.43;Summer;5.36;80;3;Bloubergstrand region;3;2;No
5785.14;19.25;Summer;3.56;75;1;Southern suburbs;2;1;No
6710.96;13.04;Autumn;5.43;76;3;Atlantic seaboard;6;3;No
6093.06;20.06;Autumn;4.73;62;2;City bowl;4;3;Yes
5902.21;11.69;Autumn;4.71;71;3;Bloubergstrand region;4;2;Yes
6561.16;14.25;Summer;4.87;78;1;Bloubergstrand region;3;1;Yes
5648.88;17.98;Autumn;4.37;69;1;Southern suburbs;3;2;Yes
4316.31;13.36;Spring;4.44;65;2;Bloubergstrand region;4;2;No
4777.41;13.83;Summer;4.04;80;2;Bloubergstrand region;4;2;Yes
7302.59;10.38;Autumn;3.31;66;1;Southern suburbs;3;2;No
5217.06;15.49;Summer;3.71;63;3;City bowl;6;3;No
5099.27;12.87;Summer;4.29;66;2;City bowl;4;2;No
6311.93;19.26;Spring;4.11;70;3;Atlantic seaboard;4;2;Yes
5794.35;7.88;Autumn;2.68;48;2;Southern suburbs;4;1;Yes
5594.26;14.92;Summer;4.3;75;3;Bloubergstrand region;6;2;Yes
4929.56;15.52;Autumn;3.68;63;1;Southern suburbs;3;2;No
5857.3;12.65;Autumn;3.92;59;1;Bloubergstrand region;3;1;Yes
5847.72;18.35;Summer;4.82;70;2;City bowl;4;2;Yes
5459.13;17.55;Summer;5.11;67;1;Atlantic seaboard;2;2;No
6240.5;14.44;Autumn;5.4;80;3;City bowl;6;2;No
7689.27;10.19;Autumn;4.16;67;2;Atlantic seaboard;3;2;No
6277.14;15.15;Summer;4.13;62;2;Atlantic seaboard;4;3;Yes
6306.17;12.14;Autumn;4.77;69;1;Bloubergstrand region;3;2;No
6153.83;12.06;Summer;4.42;67;1;Southern suburbs;3;1;No
5728.38;19.7;Summer;5.01;72;2;Atlantic seaboard;3;2;Yes
6467.64;11.23;Autumn;3.62;67;2;Atlantic seaboard;4;3;No
4639.63;13.86;Spring;4.48;58;2;City bowl;4;2;No
4774.18;13.59;Summer;4.35;79;2;Southern suburbs;3;3;Yes
3757.94;16.41;Summer;4.31;80;2;Southern suburbs;4;1;Yes
6319.84;16.94;Autumn;4.45;73;1;City bowl;3;1;No
4587.97;15.27;Summer;4.61;83;2;Bloubergstrand region;4;2;Yes
3972.8;15.78;Summer;5.42;74;2;Atlantic seaboard;4;2;No
4599.4;13.08;Summer;4.55;78;3;Southern suburbs;6;3;Yes
5658.09;12.55;Summer;5.74;79;2;Bloubergstrand region;3;2;Yes
7733.71;20.6;Autumn;5.36;75;2;Bloubergstrand region;4;1;Yes
7076.62;20.4;Summer;5.63;84;2;Atlantic seaboard;3;1;Yes
7236.43;14.49;Summer;3.43;68;2;Atlantic seaboard;4;2;No
9075.25;12.66;Summer;4.18;72;2;Southern suburbs;3;2;Yes
6776.53;10.57;Summer;3.78;64;1;City bowl;2;2;No
4591.38;14.53;Winter;4.03;71;2;Bloubergstrand region;4;2;Yes
11604.68;15.36;Summer;3.47;67;2;Atlantic seaboard;4;2;Yes
5623.96;18.27;Summer;4.46;81;3;Southern suburbs;6;3;No
6702.9;13.42;Summer;3.61;62;2;City bowl;4;1;No
4271.19;17.01;Summer;4.88;71;2;City bowl;4;2;Yes
6488.31;12.42;Autumn;4.46;54;1;Atlantic seaboard;3;2;No
5264.18;11.5;Summer;4.14;62;1;Bloubergstrand region;3;1;No
4286.17;18.58;Autumn;3.31;60;2;Southern suburbs;4;2;No
5084.81;15.7;Summer;4.32;69;2;City bowl;4;1;No
7949.67;13.29;Summer;4.45;75;1;Southern suburbs;3;2;No
4098.53;14.43;Summer;3.48;62;1;Bloubergstrand region;3;2;Yes
7463.36;12.89;Summer;4.59;64;1;Southern suburbs;3;2;Yes
6661.65;13.59;Spring;4.48;71;2;Southern suburbs;4;2;Yes
5704.94;14.68;Summer;2.51;63;1;Southern suburbs;3;1;No
4696.27;14.41;Autumn;3.82;67;2;City bowl;4;3;Yes
7445.33;21.17;Summer;4.57;67;1;Atlantic seaboard;3;3;No
5475.91;10.29;Autumn;4.78;66;2;Bloubergstrand region;4;2;Yes
